"esu_dps_name","esa_pop_name","popid","commonpopname","spawningyear","popfit","popfitnotes","tsaej","nosaej","phosej","nosaij","tsaij","phosij"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1985","Same",NA,"461","461",NA,"461","461",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1986","Same",NA,"473","473",NA,"473","473",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1987","Same",NA,"748","748",NA,"748","748",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1988","Same",NA,"950","950",NA,"950","950",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1989","Same",NA,"684","684",NA,"684","684",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1990","Same",NA,"745","745",NA,"745","745",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1991","Same",NA,"704","704",NA,"704","704",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1992","Same",NA,"1075","1075",NA,"1075","1075",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1993","Same",NA,"2283","2283",NA,"2283","2283",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1994","Same",NA,"1041","1041",NA,"1041","1041",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1995","Same",NA,"1302","1302",NA,"1302","1302",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1996","Same",NA,"614","614",NA,"614","614",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1997","Same",NA,"602","602",NA,"602","602",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1998","Same",NA,"182","182",NA,"182","182",NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","1999","Same",NA,"371","187","0.497","187","371","0.497"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2000","Same",NA,"154","127","0.172","127","154","0.172"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2001","Same",NA,"299","250","0.164","250","299","0.164"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2002","Same",NA,"583","413","0.291","413","583","0.291"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2003","Same",NA,"1496","821","0.451","821","1496","0.451"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2004","Same",NA,"1323","580","0.561","580","1323","0.561"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2005","Same",NA,"1242","476","0.616","476","1242","0.616"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2006","Same",NA,"820","421","0.484","421","820","0.484"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2007","Same",NA,"853","376","0.558","376","853","0.558"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2008","Same",NA,"399","241","0.396","241","399","0.396"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2009","Same",NA,"573","310","0.459","310","573","0.459"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2010","Same",NA,"961","392","0.591","392","961","0.591"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2011","Same",NA,"1206","582","0.514","582","1206","0.514"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2012","Same",NA,"1198","667","0.443","667","1198","0.443"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2013","Same",NA,"1209","748","0.379","748","1209","0.379"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2014","Same",NA,"753","402","0.464","402","753","0.464"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2015","Same",NA,"1848","795","0.569","795","1848","0.569"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2016","Same",NA,"1395","880","0.367","880","1395","0.367"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2017","Same",NA,"1183","648","0.451","648","1183","0.451"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2018","Same",NA,"490","327","0.332","327","490","0.332"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2019","Same",NA,"556","396","0.285","396","556","0.285"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2020","Same",NA,"421","324","0.226","324","421","0.226"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2021","Same",NA,"276","239","0.130","239","276","0.130"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2022","Same",NA,"191","146","0.233","146","191","0.233"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2023","Same",NA,"521","447","0.141","447","521","0.141"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2024","Same",NA,"434","379","0.122","379","434","0.122"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1986","Same",NA,"282",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1987","Same",NA,"192",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1988","Same",NA,"258",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1989","Same",NA,"140",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1990","Same",NA,"102",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1991","Same",NA,"72",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1992","Same",NA,"88",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1993","Same",NA,"90",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1994","Same",NA,"78",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1995","Same",NA,"53",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1997","Same",NA,"238",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1998","Same",NA,"376",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1999","Same",NA,"442",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2001","Same",NA,"377",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2002","Same",NA,"292",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2003","Same",NA,"532",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2004","Same",NA,"1298",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2005","Same",NA,"246",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2006","Same",NA,"458",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2007","Same",NA,"448",NA,"0.044",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2008","Same",NA,"548",NA,"0.044",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2009","Same",NA,"688",NA,"0.047",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2010","Same",NA,"336",NA,"0.041",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2011","Same",NA,"308",NA,"0.042",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2012","Same",NA,"272",NA,"0.041",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2013","Same",NA,"488",NA,"0.053",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2014","Same",NA,"414",NA,"0.040",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2015","Same",NA,"678",NA,"0.025",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2016","Same",NA,"984",NA,"0.015",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2017","Same",NA,"746",NA,"0.010",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2018","Same",NA,"538",NA,"0.007",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2019","Same",NA,"322",NA,"0.006",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2020","Same",NA,"728",NA,"0.005",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2021","Same",NA,"604",NA,"0.004",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2022","Same",NA,"234",NA,"0.004",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2023","Same",NA,"328",NA,"0.004",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2024","Same",NA,"314","314",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1991","Same",NA,"114",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1992","Same",NA,"142",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1993","Same",NA,"118",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1994","Same",NA,"158",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1995","Same",NA,"206",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1997","Same",NA,"92",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1998","Same",NA,"195",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1999","Same",NA,"294",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2001","Same",NA,"216",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2002","Same",NA,"286",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2003","Same",NA,"764",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2004","Same",NA,"1114",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2005","Same",NA,"320",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2006","Same",NA,"524",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2007","Same",NA,"632",NA,"0.038",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2008","Same",NA,"732",NA,"0.039",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2009","Same",NA,"418",NA,"0.037",NA,NA,NA
